17.8556,6.93359,0,0,0,0.185729,0.982601,0,3
18.9739,7.34626,0,0,0,0.16991,0.98546,0,3
20.0189,7.75033,0,0,0,0.18301,0.983111,0,3
21.0633,8.20866,0,0,0,0.180724,0.983534,0,3
22.1109,8.5548,0,0,0,0.164652,0.986352,0,3
23.0945,8.93608,0,0,0,0.176357,0.984326,0,3
24.1,9.31883,0,0,0,0.188683,0.982038,0,3
25.0969,9.79743,0,0,0,0.187685,0.982229,0,3
26.0838,10.2958,0,0,0,0.21037,0.977622,0,3
27.1068,10.5603,0,0,0,0.17783,0.984061,0,3
28.2363,10.8717,0,0,0,0.154203,0.988039,0,3
29.2993,11.1235,0,0,0,0.146471,0.989215,0,3
30.3329,11.4817,0,0,0,0.159249,0.987238,0,3
31.3543,11.8331,0,0,0,0.154171,0.988044,0,3
32.3751,12.1349,0,0,0,0.14565,0.989336,0,3
33.4417,12.4516,0,0,0,0.131299,0.991343,0,3
34.4712,12.8545,0,0,0,0.175107,0.984549,0,3
35.5558,13.1945,0,0,0,0.166001,0.986126,0,3
36.6367,13.5433,0,0,0,0.145102,0.989417,0,3
37.671,13.8695,0,0,0,0.138774,0.990324,0,3
38.7217,14.2479,0,0,0,0.164808,0.986326,0,3
39.7276,14.6686,0,0,0,0.196966,0.98041,0,3
40.7207,15.2344,0,0,0,0.227298,0.973825,0,3
41.6896,15.781,0,0,0,0.251021,0.967982,0,3
42.6502,16.3177,0,0,0,0.240836,0.970566,0,3
43.5638,16.7941,0,0,0,0.233478,0.972362,0,3
44.4901,17.3131,0,0,0,0.224853,0.974393,0,3
45.4537,17.8246,0,0,0,0.239777,0.970828,0,3
46.4102,18.3156,0,0,0,0.248196,0.96871,0,3
47.4136,18.834,0,0,0,0.229453,0.97332,0,3
48.3625,19.353,0,0,0,0.257323,0.966325,0,3
49.3104,19.8935,0,0,0,0.241635,0.970367,0,3
50.292,20.4369,0,0,0,0.24184,0.970316,0,3
51.3366,21.0079,0,0,0,0.249769,0.968305,0,3
52.2901,21.5636,0,0,0,0.263294,0.964716,0,3
53.2354,22.0932,0,0,0,0.247883,0.96879,0,3
54.1713,22.6721,0,0,0,0.246273,0.969201,0,3
55.1416,23.1589,0,0,0,0.248001,0.96876,0,3
56.1076,23.692,0,0,0,0.264542,0.964374,0,3
56.9835,24.2397,0,0,0,0.257317,0.966327,0,3
57.916,24.8981,0,0,0,0.267137,0.963659,0,3
58.8915,25.5555,0,0,0,0.27293,0.962034,0,3
59.794,26.1087,0,0,0,0.271921,0.96232,0,3
60.725,26.7213,0,0,0,0.262187,0.965017,0,3
61.5769,27.3757,0,0,0,0.28261,0.959235,0,3
62.4915,27.9897,0,0,0,0.280998,0.959708,0,3
63.433,28.636,0,0,0,0.27778,0.960645,0,3
64.3544,29.2137,0,0,0,0.285799,0.958289,0,3
65.2699,29.7478,0,0,0,0.265506,0.964109,0,3
66.1523,30.3546,0,0,0,0.277544,0.960713,0,3
67.1075,30.9619,0,0,0,0.285445,0.958395,0,3
67.9662,31.5301,0,0,0,0.293413,0.955986,0,3
68.8879,32.1644,0,0,0,0.299794,0.954004,0,3
69.8199,32.7525,0,0,0,0.276222,0.961094,0,3
70.7397,33.3673,0,0,0,0.288946,0.957346,0,3
71.6575,34.0264,0,0,0,0.294207,0.955742,0,3
72.5421,34.6326,0,0,0,0.272639,0.962116,0,3
73.4456,35.2346,0,0,0,0.263854,0.964563,0,3
74.317,35.8125,0,0,0,0.289767,0.957097,0,3
75.2161,36.4292,0,0,0,0.279854,0.960043,0,3
76.1541,37.0474,0,0,0,0.277659,0.96068,0,3
77.0378,37.6379,0,0,0,0.280689,0.959799,0,3
77.9463,38.2141,0,0,0,0.318797,0.947823,0,3
78.8382,38.9502,0,0,0,0.408454,0.912779,0,3
79.5902,40.1016,0,0,0,0.534007,0.84548,0,3
79.8502,41.2179,0,0,0,0.683372,0.73007,0,3
79.6921,42.741,0,0,0,0.767385,0.641187,0,3
79.3891,43.7397,0,0,0,0.829139,0.559043,0,3
78.9518,44.7144,0,0,0,0.864638,0.502396,0,3
78.4227,45.6255,0,0,0,0.866335,0.499463,0,3
77.8683,46.5593,0,0,0,0.870994,0.491293,0,3
77.2883,47.4245,0,0,0,0.865923,0.500177,0,3
76.739,48.3349,0,0,0,0.869321,0.494247,0,3
76.128,49.2606,0,0,0,0.87369,0.486483,0,3
75.5022,50.1992,0,0,0,0.876532,0.481344,0,3
74.8832,51.1115,0,0,0,0.867679,0.497125,0,3
74.2141,52.0956,0,0,0,0.875883,0.482524,0,3
73.5853,52.9648,0,0,0,0.886397,0.462926,0,3
72.9308,53.899,0,0,0,0.878891,0.477023,0,3
72.3498,54.8087,0,0,0,0.870084,0.492903,0,3
71.6905,55.7819,0,0,0,0.880917,0.473272,0,3
70.9766,56.7588,0,0,0,0.886152,0.463394,0,3
70.3042,57.6921,0,0,0,0.889107,0.4577,0,3
69.5725,58.5694,0,0,0,0.919656,0.392724,0,3
68.5376,59.3141,0,0,0,0.96521,0.261474,0,3
67.3159,59.8775,0,0,0,0.970501,0.241097,0,3
66.0467,60.6773,0,0,0,0.958448,0.285268,0,3
64.9008,61.4257,0,0,0,0.95758,0.288169,0,3
63.8494,62.1579,0,0,0,0.952339,0.305042,0,3
62.6872,62.9934,0,0,0,0.964367,0.264568,0,3
61.5707,63.831,0,0,0,0.946121,0.323812,0,3
60.5826,64.6003,0,0,0,0.936678,0.350191,0,3
59.7553,65.4668,0,0,0,0.920565,0.39059,0,3
58.8918,66.2906,0,0,0,0.935819,0.352481,0,3
57.7675,66.9295,0,0,0,0.949961,0.312368,0,3
56.8474,67.5822,0,0,0,0.932404,0.361417,0,3
55.921,68.3805,0,0,0,0.923696,0.383127,0,3
55.0679,69.1288,0,0,0,0.914058,0.405585,0,3
54.1834,70.2862,0,0,0,0.854706,0.519112,0,3
53.4602,71.6063,0,0,0,0.879929,0.475104,0,3
52.8596,72.4477,0,0,0,0.893877,0.448311,0,3
52.1636,73.3125,0,0,0,0.902221,0.431275,0,3
51.4286,74.1645,0,0,0,0.920898,0.389803,0,3
50.3511,74.9116,0,0,0,0.982514,0.186188,0,3
49.1327,75.1086,0,0,0,-0.999975,0.00700459,0,3
48.0823,74.9916,0,0,0,-0.993391,0.11478,0,3
47.0994,74.8019,0,0,0,-0.979611,0.200906,0,3
46.188,74.3089,0,0,0,-0.961973,0.273144,0,3
44.909,73.666,0,0,0,-0.965343,0.260986,0,3
44.0692,73.0739,0,0,0,-0.955627,0.294578,0,3
43.2122,72.3946,0,0,0,-0.949799,0.31286,0,3
42.3696,71.7088,0,0,0,-0.949842,0.312729,0,3
41.56,71.0544,0,0,0,-0.946482,0.322756,0,3
40.6959,70.4413,0,0,0,-0.955363,0.295434,0,3
39.8854,69.8384,0,0,0,-0.948997,0.315285,0,3
38.9809,69.1552,0,0,0,-0.953827,0.300356,0,3
38.116,68.444,0,0,0,-0.953214,0.302296,0,3
37.247,67.8437,0,0,0,-0.962384,0.271692,0,3
36.4544,67.1905,0,0,0,-0.948391,0.317102,0,3
35.6644,66.5487,0,0,0,-0.949118,0.314922,0,3
34.875,65.8683,0,0,0,-0.949007,0.315255,0,3
34.0249,65.2258,0,0,0,-0.953571,0.301168,0,3
33.2039,64.6022,0,0,0,-0.95077,0.309896,0,3
32.0739,63.7053,0,0,0,-0.941204,0.337839,0,3
31.2855,63.0603,0,0,0,-0.944873,0.327437,0,3
30.5062,62.3464,0,0,0,-0.94296,0.332906,0,3
29.6698,61.7234,0,0,0,-0.949418,0.314014,0,3
28.452,60.739,0,0,0,-0.940833,0.33887,0,3
27.6444,60.0717,0,0,0,-0.942693,0.333661,0,3
26.8034,59.3437,0,0,0,-0.940372,0.340147,0,3
26.0064,58.6489,0,0,0,-0.939643,0.342157,0,3
25.2416,57.9653,0,0,0,-0.94454,0.328396,0,3
24.37,57.3465,0,0,0,-0.950303,0.311326,0,3
23.5672,56.5911,0,0,0,-0.932067,0.362287,0,3
22.7332,55.9151,0,0,0,-0.945007,0.327051,0,3
21.9198,55.2047,0,0,0,-0.91903,0.394189,0,3
21.1445,54.525,0,0,0,-0.95026,0.311458,0,3
20.3275,53.8965,0,0,0,-0.952955,0.303111,0,3
19.5261,53.27,0,0,0,-0.945011,0.327038,0,3
18.7303,52.6261,0,0,0,-0.941938,0.335786,0,3
17.9849,51.9349,0,0,0,-0.935689,0.352827,0,3
17.2343,51.2428,0,0,0,-0.943787,0.330553,0,3
16.4305,50.5773,0,0,0,-0.945199,0.326495,0,3
15.3188,49.6049,0,0,0,-0.943205,0.332211,0,3
14.5768,48.9067,0,0,0,-0.940495,0.339808,0,3
13.5154,47.8345,0,0,0,-0.928758,0.370687,0,3
12.8055,47.1167,0,0,0,-0.932998,0.359882,0,3
12.0848,46.3772,0,0,0,-0.934312,0.356457,0,3
11.2842,45.6346,0,0,0,-0.937731,0.347361,0,3
10.4819,44.9401,0,0,0,-0.940326,0.340274,0,3
9.73662,44.2137,0,0,0,-0.930256,0.36691,0,3
8.95537,43.4896,0,0,0,-0.938965,0.344013,0,3
8.14421,42.7549,0,0,0,-0.938339,0.345716,0,3
7.38579,41.9845,0,0,0,-0.932747,0.360531,0,3
6.42227,41.1075,0,0,0,-0.937732,0.34736,0,3
5.62229,40.3466,0,0,0,-0.934286,0.356525,0,3
4.8432,39.5781,0,0,0,-0.933331,0.359016,0,3
4.0265,38.7858,0,0,0,-0.927316,0.374279,0,3
3.23807,37.991,0,0,0,-0.919739,0.392531,0,3
2.51915,37.2459,0,0,0,-0.922956,0.384906,0,3
1.72911,36.411,0,0,0,-0.92052,0.390695,0,3
0.86826,35.6862,0,0,0,-0.933062,0.359716,0,3
0.0442869,34.8759,0,0,0,-0.92979,0.368091,0,3
-0.75543,34.1443,0,0,0,-0.927771,0.37315,0,3
-1.42484,33.3912,0,0,0,-0.923686,0.383151,0,3
-2.13012,32.5988,0,0,0,-0.91956,0.39295,0,3
-2.92924,31.7956,0,0,0,-0.931145,0.364648,0,3
-3.7339,31.0109,0,0,0,-0.934669,0.35552,0,3
-4.51985,30.2528,0,0,0,-0.928802,0.370577,0,3
-5.35453,29.442,0,0,0,-0.930181,0.367101,0,3
-6.16286,28.5879,0,0,0,-0.927027,0.374996,0,3
-6.95704,27.8147,0,0,0,-0.935242,0.35401,0,3
-7.77984,27.0071,0,0,0,-0.930001,0.367557,0,3
-8.64393,26.1864,0,0,0,-0.933751,0.357922,0,3
-9.49716,25.4225,0,0,0,-0.941231,0.337762,0,3
-10.3416,24.6742,0,0,0,-0.93276,0.360499,0,3
-11.1382,23.9391,0,0,0,-0.929422,0.369018,0,3
-11.8541,23.1563,0,0,0,-0.930161,0.367152,0,3
-12.6708,22.3649,0,0,0,-0.935716,0.352755,0,3
-13.5188,21.5399,0,0,0,-0.929753,0.368183,0,3
-14.2675,20.7309,0,0,0,-0.912542,0.408984,0,3
-15.0169,19.9254,0,0,0,-0.928325,0.371769,0,3
-15.8021,19.0638,0,0,0,-0.923285,0.384115,0,3
-16.6228,18.2489,0,0,0,-0.933119,0.359567,0,3
-17.4881,17.4576,0,0,0,-0.939273,0.343172,0,3
-18.5108,16.7869,0,0,0,-0.942749,0.333502,0,3
-19.3275,16.0081,0,0,0,-0.925863,0.37786,0,3
